BirdId,Sex,Age,Breed Stag,TrackId,DateGMT,TimeGMT,Longitude,Latitude,Equinox,ArgosQuali,March,April,May,Jun
Valdivia,female,adult,migration,"1",25.04.2009,03:44:57,-74.04,-41.923,,"3",0,1,0,0
Valdivia,female,adult,migration,"1",25.04.2009,06:30:42,-74.041,-41.922,,"3",0,1,0,0
Valdivia,female,adult,migration,"1",26.04.2009,03:44:02,-73.95,-41.658,,"3",0,1,0,0
Carlo,male,adult,migration,"1",11.03.2009,07:42:52,-74.04,-41.93,,"3",1,0,0,0
Carlo,male,adult,migration,"1",13.03.2009,03:41:51,-74.078,-41.615,,"3",1,0,0,0
Carlo,male,adult,migration,"1",13.03.2009,05:39:43,-74.07,-41.63,,"3",1,0,0,0
Carlo,male,adult,migration,"1",15.03.2009,04:36:20,-74.105,-41.156,,"3",1,0,0,0
Carlo,male,adult,migration,"1",15.03.2009,05:18:41,-74.118,-41.143,,"3",1,0,0,0
Carlo,male,adult,migration,"1",15.03.2009,07:00:24,-74.137,-41.115,,"3",1,0,0,0
Carlo,male,adult,migration,"1",16.03.2009,06:49:55,-73.804,-40.548,,"3",1,0,0,0
Carlo,male,adult,migration,"1",18.03.2009,04:47:50,-73.614,-39.614,,"3",1,0,0,0
Carlo,male,adult,migration,"1",24.03.2009,03:27:40,-73.632,-38.037,,"3",1,0,0,0
Carlo,male,adult,migration,"1",24.03.2009,04:26:58,-73.669,-38.03,,"3",1,0,0,0
Carlo,male,adult,migration,"1",28.03.2009,03:44:53,-73.72,-36.888,,"3",1,0,0,0
Carlo,male,adult,migration,"1",16.04.2009,03:51:37,-72.684,-35.555,,"3",0,1,0,0
Carlo,male,adult,migration,"1",16.04.2009,03:53:34,-72.685,-35.555,,"3",0,1,0,0
Carlo,male,adult,migration,"1",20.04.2009,04:08:35,-72.64,-35.58,,"3",0,1,0,0
Carlo,male,adult,migration,"1",21.04.2009,03:48:22,-72.764,-35.839,,"3",0,1,0,0
Carlo,male,adult,migration,"1",25.04.2009,03:43:48,-73.557,-36.8,,"3",0,1,0,0
Carlo,male,adult,migration,"1",01.05.2009,03:39:22,-73.665,-39.916,,"3",0,0,1,0
Carlo,male,adult,migration,"1",02.05.2009,05:16:00,-73.95,-40.746,,"3",0,0,1,0
